0,1,2,3,4,5,6,7,8
1.6363636363636365,3.1363636363636362,1.9696969696969697,1.0,0.0,1.606060606060606,1.7241379310344827,25.366666666666664,20.9
0.4090909090909091,1.4393939393939394,0.36363636363636365,0.0,1.0,2.727272727272727,1.7241379310344827,20.9,25.366666666666664
2.878787878787879,1.3333333333333333,3.0606060606060606,1.0,0.0,0.8484848484848485,1.875,24.53333333333333,24.633333333333336
1.7424242424242424,0.7727272727272727,1.4848484848484849,0.0,1.0,1.0606060606060606,1.875,24.633333333333336,24.53333333333333
1.878787878787879,1.7727272727272727,2.272727272727273,1.0,0.0,1.4545454545454546,2.0,22.8,21.63333333333333
1.303030303030303,1.5909090909090908,1.2121212121212122,0.0,1.0,1.7272727272727273,2.0,21.63333333333333,22.8
1.7878787878787878,1.393939393939394,2.0303030303030303,1.0,0.0,1.606060606060606,1.6129032258064515,22.099999999999998,25.533333333333335
1.7575757575757576,1.4393939393939394,1.7878787878787878,0.0,1.0,1.121212121212121,1.6129032258064515,25.533333333333335,22.099999999999998
1.8333333333333333,1.4393939393939394,2.090909090909091,1.0,0.0,1.1818181818181819,1.4242424242424243,24.53333333333333,25.366666666666664
1.6363636363636365,0.9696969696969697,1.303030303030303,0.0,1.0,1.2727272727272727,1.4242424242424243,25.366666666666664,24.53333333333333
0.4090909090909091,1.606060606060606,0.45454545454545453,1.0,0.0,3.5454545454545454,1.5909090909090908,20.9,21.933333333333337
1.3181818181818181,3.1363636363636362,1.2424242424242424,0.0,1.0,1.3636363636363635,1.5909090909090908,21.933333333333337,20.9
1.1363636363636365,1.5606060606060606,1.1818181818181819,1.0,0.0,3.6363636363636362,1.9772727272727273,23.049999999999997,24.599999999999998
1.378787878787879,3.2045454545454546,1.1515151515151516,0.0,1.0,1.1515151515151516,1.9772727272727273,24.599999999999998,23.049999999999997
1.6363636363636365,1.4393939393939394,1.9696969696969697,1.0,0.0,1.606060606060606,1.7241379310344827,25.366666666666664,22.099999999999998
1.7878787878787878,1.4393939393939394,1.5454545454545454,0.0,1.0,1.2727272727272727,1.7241379310344827,22.099999999999998,25.366666666666664
1.1363636363636365,0.7727272727272727,1.1818181818181819,1.0,0.0,3.6363636363636362,1.9772727272727273,23.049999999999997,24.53333333333333
2.878787878787879,3.2045454545454546,2.696969696969697,0.0,1.0,0.696969696969697,1.9772727272727273,24.53333333333333,23.049999999999997
1.378787878787879,0.9696969696969697,1.606060606060606,1.0,0.0,1.9696969696969697,1.40625,24.599999999999998,24.53333333333333
1.8333333333333333,1.5606060606060606,1.5757575757575757,0.0,1.0,0.7575757575757576,1.40625,24.53333333333333,24.599999999999998
1.303030303030303,1.4393939393939394,1.393939393939394,1.0,0.0,1.8181818181818181,1.58,21.63333333333333,25.366666666666664
1.6363636363636365,1.7727272727272727,1.303030303030303,0.0,1.0,1.2727272727272727,1.58,25.366666666666664,21.63333333333333
1.7575757575757576,3.1363636363636362,1.7272727272727273,1.0,0.0,1.6666666666666667,1.1666666666666667,25.533333333333335,20.9
0.4090909090909091,1.393939393939394,0.36363636363636365,0.0,1.0,2.727272727272727,1.1666666666666667,20.9,25.533333333333335
1.3181818181818181,1.4393939393939394,1.393939393939394,1.0,0.0,1.8484848484848484,1.2708333333333333,21.933333333333337,22.099999999999998
1.7878787878787878,1.606060606060606,1.5454545454545454,0.0,1.0,1.2727272727272727,1.2708333333333333,22.099999999999998,21.933333333333337
1.878787878787879,1.606060606060606,2.272727272727273,1.0,0.0,1.4545454545454546,2.0,22.8,21.933333333333337
1.3181818181818181,1.5909090909090908,1.2424242424242424,0.0,1.0,1.3636363636363635,2.0,21.933333333333337,22.8
1.303030303030303,1.5606060606060606,1.393939393939394,1.0,0.0,1.8181818181818181,1.58,21.63333333333333,24.599999999999998
1.378787878787879,1.7727272727272727,1.1515151515151516,0.0,1.0,1.1515151515151516,1.58,24.599999999999998,21.63333333333333
0.4090909090909091,0.7727272727272727,0.45454545454545453,1.0,0.0,3.5454545454545454,1.5909090909090908,20.9,24.53333333333333
2.878787878787879,3.1363636363636362,2.696969696969697,0.0,1.0,0.696969696969697,1.5909090909090908,24.53333333333333,20.9
1.6363636363636365,1.393939393939394,1.9696969696969697,1.0,0.0,1.606060606060606,1.7241379310344827,25.366666666666664,25.533333333333335
1.7575757575757576,1.4393939393939394,1.7878787878787878,0.0,1.0,1.121212121212121,1.7241379310344827,25.533333333333335,25.366666666666664
1.7878787878787878,3.2045454545454546,2.0303030303030303,1.0,0.0,1.606060606060606,1.6129032258064515,22.099999999999998,23.049999999999997
1.1363636363636365,1.4393939393939394,1.0909090909090908,0.0,1.0,2.772727272727273,1.6129032258064515,23.049999999999997,22.099999999999998
1.7424242424242424,1.7727272727272727,2.0,1.0,0.0,1.606060606060606,1.5625,24.633333333333336,21.63333333333333
1.303030303030303,1.3333333333333333,1.2121212121212122,0.0,1.0,1.7272727272727273,1.5625,21.63333333333333,24.633333333333336
2.878787878787879,1.4393939393939394,3.0606060606060606,1.0,0.0,0.8484848484848485,1.875,24.53333333333333,22.099999999999998
1.7878787878787878,0.7727272727272727,1.5454545454545454,0.0,1.0,1.2727272727272727,1.875,22.099999999999998,24.53333333333333
2.878787878787879,1.5909090909090908,3.0606060606060606,1.0,0.0,0.8484848484848485,1.875,24.53333333333333,22.8
1.878787878787879,0.7727272727272727,1.4848484848484849,0.0,1.0,1.7272727272727273,1.875,22.8,24.53333333333333
1.378787878787879,1.4393939393939394,1.606060606060606,1.0,0.0,1.9696969696969697,1.40625,24.599999999999998,22.099999999999998
1.7878787878787878,1.5606060606060606,1.5454545454545454,0.0,1.0,1.2727272727272727,1.40625,22.099999999999998,24.599999999999998
1.7575757575757576,1.7727272727272727,1.7272727272727273,1.0,0.0,1.6666666666666667,1.4333333333333333,25.533333333333335,21.63333333333333
1.303030303030303,1.393939393939394,1.2121212121212122,0.0,1.0,1.7272727272727273,1.4333333333333333,21.63333333333333,25.533333333333335
1.1363636363636365,3.1363636363636362,1.1818181818181819,1.0,0.0,3.6363636363636362,1.9772727272727273,23.049999999999997,20.9
0.4090909090909091,3.2045454545454546,0.36363636363636365,0.0,1.0,2.727272727272727,1.9772727272727273,20.9,23.049999999999997
1.7424242424242424,1.4393939393939394,2.0,1.0,0.0,1.606060606060606,1.5625,24.633333333333336,25.366666666666664
1.6363636363636365,1.3333333333333333,1.303030303030303,0.0,1.0,1.2727272727272727,1.5625,25.366666666666664,24.633333333333336
1.3181818181818181,0.9696969696969697,1.393939393939394,1.0,0.0,1.8484848484848484,1.2708333333333333,21.933333333333337,24.53333333333333
1.8333333333333333,1.606060606060606,1.5757575757575757,0.0,1.0,0.7575757575757576,1.2708333333333333,24.53333333333333,21.933333333333337
1.7575757575757576,1.3333333333333333,1.7272727272727273,1.0,0.0,1.6666666666666667,1.4333333333333333,25.533333333333335,24.633333333333336
1.7424242424242424,1.393939393939394,1.4848484848484849,0.0,1.0,1.0606060606060606,1.4333333333333333,24.633333333333336,25.533333333333335
1.303030303030303,1.606060606060606,1.393939393939394,1.0,0.0,1.8181818181818181,1.58,21.63333333333333,21.933333333333337
1.3181818181818181,1.7727272727272727,1.2424242424242424,0.0,1.0,1.3636363636363635,1.58,21.933333333333337,21.63333333333333
1.8333333333333333,0.7727272727272727,2.090909090909091,1.0,0.0,1.1818181818181819,1.4242424242424243,24.53333333333333,24.53333333333333
2.878787878787879,0.9696969696969697,2.696969696969697,0.0,1.0,0.696969696969697,1.4242424242424243,24.53333333333333,24.53333333333333
1.878787878787879,3.2045454545454546,2.272727272727273,1.0,0.0,1.4545454545454546,2.0,22.8,23.049999999999997
1.1363636363636365,1.5909090909090908,1.0909090909090908,0.0,1.0,2.772727272727273,2.0,23.049999999999997,22.8
1.8333333333333333,1.3333333333333333,2.090909090909091,1.0,0.0,1.1818181818181819,1.4242424242424243,24.53333333333333,24.633333333333336
1.7424242424242424,0.9696969696969697,1.4848484848484849,0.0,1.0,1.0606060606060606,1.4242424242424243,24.633333333333336,24.53333333333333
1.7575757575757576,1.5606060606060606,1.7272727272727273,1.0,0.0,1.6666666666666667,1.4333333333333333,25.533333333333335,24.599999999999998
1.378787878787879,1.393939393939394,1.1515151515151516,0.0,1.0,1.1515151515151516,1.4333333333333333,24.599999999999998,25.533333333333335
1.6363636363636365,1.5606060606060606,1.9696969696969697,1.0,0.0,1.606060606060606,1.7241379310344827,25.366666666666664,24.599999999999998
